数据组,实验序号,配置ID,A水平,B水平,C水平,D水平,精度模式,Batch,算子实现,图优化策略,Buffer优化,Tiling优化,单流,输入形状,编译成功,记录检查,FPS,平均批延迟_ms,P95批延迟_ms,P99批延迟_ms,平均余弦,最小余弦,实际测量Batch,计时次数字段,验证样本数,随机种子,验证错误,其他错误,ATC命令,数据来源,逐样本数值验证记录
81组实验数据3,70,A3-B2-C3-D1,3,2,3,1,force_fp16,4,high_performance_for_all,standard_l2,l2_optimize,0,否,"input:4,3,224,224",是,记录满足检查,825.0018083,4.848474221,4.880975141,4.899041042,0.999999,0.999999,4,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:4,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp70 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,71,A3-B2-C3-D2,3,2,3,2,force_fp16,4,high_performance_for_all,l2_with_tiling,l2_optimize,1,否,"input:4,3,224,224",是,记录满足检查,824.0362762,4.85415523,4.987975747,5.007299557,0.999999,0.999999,4,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:4,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp71 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,72,A3-B2-C3-D3,3,2,3,3,force_fp16,4,high_performance_for_all,l2_single_stream,l2_optimize,0,是,"input:4,3,224,224",是,记录满足检查,828.923768,4.82553421,4.849801907,5.017995363,0.999999,0.999999,4,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:4,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp72 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,73,A3-B3-C1-D1,3,3,1,1,force_fp16,16,high_precision,standard_l2,l2_optimize,0,否,"input:16,3,224,224",是,记录满足检查,871.1989351,18.36549536,18.49624261,18.60439234,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp73 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,74,A3-B3-C1-D2,3,3,1,2,force_fp16,16,high_precision,l2_with_tiling,l2_optimize,1,否,"input:16,3,224,224",是,记录满足检查,873.2288684,18.32280239,18.63246175,18.9868262,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp74 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,75,A3-B3-C1-D3,3,3,1,3,force_fp16,16,high_precision,l2_single_stream,l2_optimize,0,是,"input:16,3,224,224",是,记录满足检查,874.3102662,18.30013969,18.58870603,18.68081225,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp75 --precision_mode=force_fp16 --op_select_implmode=high_precision --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,76,A3-B3-C2-D1,3,3,2,1,force_fp16,16,high_performance,standard_l2,l2_optimize,0,否,"input:16,3,224,224",是,记录满足检查,868.2894666,18.42703455,18.70595188,18.73687076,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp76 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,77,A3-B3-C2-D2,3,3,2,2,force_fp16,16,high_performance,l2_with_tiling,l2_optimize,1,否,"input:16,3,224,224",是,记录满足检查,875.4260143,18.27681579,18.58226905,18.61834891,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp77 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,78,A3-B3-C2-D3,3,3,2,3,force_fp16,16,high_performance,l2_single_stream,l2_optimize,0,是,"input:16,3,224,224",是,记录满足检查,868.3695927,18.42533425,18.51389599,21.57734222,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp78 --precision_mode=force_fp16 --op_select_implmode=high_performance --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,79,A3-B3-C3-D1,3,3,3,1,force_fp16,16,high_performance_for_all,standard_l2,l2_optimize,0,否,"input:16,3,224,224",是,记录满足检查,876.9566481,18.24491557,18.47245734,18.65556664,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp79 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,80,A3-B3-C3-D2,3,3,3,2,force_fp16,16,high_performance_for_all,l2_with_tiling,l2_optimize,1,否,"input:16,3,224,224",是,记录满足检查,872.4337676,18.33950105,18.60577529,18.71628877,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp80 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=1 --enable_single_stream=false --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
81组实验数据3,81,A3-B3-C3-D3,3,3,3,3,force_fp16,16,high_performance_for_all,l2_single_stream,l2_optimize,0,是,"input:16,3,224,224",是,记录满足检查,875.0003136,18.28570773,18.54689819,18.57044569,0.999999,0.999999,16,1000,10,42,,,"atc --model=/home/AscendWork/auto_tune2.0/resnet18_full.onnx --input_shape=""input:16,3,224,224"" --framework=5 --soc_version=Ascend310B1 --output=results/om_models/model_exp81 --precision_mode=force_fp16 --op_select_implmode=high_performance_for_all --buffer_optimize=l2_optimize --tiling_schedule_optimize=0 --enable_single_stream=true --input_format=NCHW",C:\Users\25726\Desktop\论文\应用科学\实验数据\81组实验数据3\results.json,"[{""sample_id"":0,""cosine_similarity"":0.999999},{""sample_id"":1,""cosine_similarity"":0.999999},{""sample_id"":2,""cosine_similarity"":0.999999},{""sample_id"":3,""cosine_similarity"":0.999999},{""sample_id"":4,""cosine_similarity"":0.999999},{""sample_id"":5,""cosine_similarity"":0.999999},{""sample_id"":6,""cosine_similarity"":0.999999},{""sample_id"":7,""cosine_similarity"":0.999999},{""sample_id"":8,""cosine_similarity"":0.999999},{""sample_id"":9,""cosine_similarity"":0.999999}]"
